slice_id,simulation_id,alteration_type,method,ARI,NMI,AMI,Homogeneity,Completeness,V_measure,CHAOS,PAS,n_true_clusters,n_predicted_clusters,status,source_set,alteration_value,plot_group,raw_level,level
151670,variance_0_80,variance,STAGATE_mclust,0.220673804977,0.435855324182,0.434873971827,0.505977879548,0.382803308858,0.435855324182,0.061676289038,0.052011494253,5,5,ok,frozen_canonical,,variance,0.800000000000,0.800000000000
151670,variance_0_80,variance,Leiden_unsupervised,0.177194607771,0.285884812997,0.284658761680,0.336079150866,0.248735489231,0.285884812997,0.069363647842,0.387931034483,5,5,ok,frozen_canonical,,variance,0.800000000000,0.800000000000
151670,variance_1_25,variance,GraphST,0.350450112691,0.493189700345,0.492283982061,0.557727609893,0.442038814949,0.493189700345,0.060373415545,0.010344827586,5,5,ok,frozen_canonical,,variance,1.250000000000,1.250000000000
151670,variance_1_25,variance,STAGATE_mclust,0.426455474883,0.551017357657,0.550219180593,0.626284789662,0.491900359349,0.551017357657,0.061055195125,0.039655172414,5,5,ok,frozen_canonical,,variance,1.250000000000,1.250000000000
151670,variance_1_25,variance,Leiden_unsupervised,0.146956037847,0.271398405508,0.269670147136,0.348002922722,0.222434723125,0.271398405508,0.072431743683,0.523850574713,5,7,ok,frozen_canonical,,variance,1.250000000000,1.250000000000
151670,variance_1_50,variance,GraphST,0.350226752491,0.494487639889,0.493585277046,0.559812112323,0.442815501370,0.494487639889,0.060364132607,0.009482758621,5,5,ok,frozen_canonical,,variance,1.500000000000,1.500000000000
151670,variance_1_50,variance,STAGATE_mclust,0.246780713741,0.444759892645,0.443776783238,0.507606551766,0.395760828690,0.444759892645,0.061472395699,0.045977011494,5,5,ok,frozen_canonical,,variance,1.500000000000,1.500000000000
151670,variance_1_50,variance,Leiden_unsupervised,0.198555613812,0.307375148677,0.305731130094,0.394970639791,0.251580356253,0.307375148677,0.072387539689,0.535057471264,5,7,ok,frozen_canonical,,variance,1.500000000000,1.500000000000
151670,variance_2,variance,GraphST,0.558149939814,0.600245135530,0.599516857689,0.665916033168,0.546364133569,0.600245135530,0.060374557645,0.006896551724,5,5,ok,frozen_canonical,,variance,2.000000000000,2.000000000000
151670,variance_2,variance,STAGATE_mclust,0.375063903171,0.522273110492,0.521386820078,0.570739342350,0.481393940923,0.522273110492,0.061891321107,0.037931034483,5,5,ok,frozen_canonical,,variance,2.000000000000,2.000000000000
151670,variance_2,variance,Leiden_unsupervised,0.176723642960,0.291859807535,0.290650908495,0.344996341521,0.252906936430,0.291859807535,0.069743172514,0.400574712644,5,5,ok,frozen_canonical,,variance,2.000000000000,2.000000000000
151670,sparsity_neg_1,sparsity_logit_shift,GraphST,-0.002581399279,0.032740787224,0.031987206322,0.021218188185,0.071651157474,0.032740787224,0.060690352483,0.033333333333,5,2,ok,frozen_canonical,,sparsity,1.000000000000,-1.000000000000
151670,sparsity_neg_1,sparsity_logit_shift,STAGATE_mclust,0.015331127419,0.038486276280,0.036695874366,0.041827161733,0.035639612575,0.038486276280,0.065481445717,0.421839080460,5,5,ok,frozen_canonical,,sparsity,1.000000000000,-1.000000000000
151670,sparsity_neg_1,sparsity_logit_shift,Leiden_unsupervised,0.081227629433,0.153860805202,0.150884319153,0.202557425971,0.124040384877,0.153860805202,0.090467582682,0.615517241379,5,10,ok,frozen_canonical,,sparsity,1.000000000000,-1.000000000000
151670,sparsity_neg_0_50,sparsity_logit_shift,GraphST,0.604418755295,0.548079897892,0.547532949664,0.458274887603,0.681660209065,0.548079897892,0.060347437567,0.002011494253,5,3,ok,frozen_canonical,,sparsity,0.500000000000,-0.500000000000
151670,sparsity_neg_0_50,sparsity_logit_shift,STAGATE_mclust,0.343611329338,0.288611202216,0.287282709793,0.313039934670,0.267719171255,0.288611202216,0.063080661894,0.187931034483,5,5,ok,frozen_canonical,,sparsity,0.500000000000,-0.500000000000
151670,sparsity_neg_0_50,sparsity_logit_shift,Leiden_unsupervised,0.125912498668,0.239851363829,0.237548393863,0.323653319293,0.190520763503,0.239851363829,0.084461375850,0.625862068966,5,9,ok,frozen_canonical,,sparsity,0.500000000000,-0.500000000000
151670,sparsity_neg_0_25,sparsity_logit_shift,GraphST,0.452844458622,0.532570087175,0.531888836545,0.553407711729,0.513244731227,0.532570087175,0.060359931458,0.005172413793,5,4,ok,frozen_canonical,,sparsity,0.250000000000,-0.250000000000
151670,sparsity_neg_0_25,sparsity_logit_shift,STAGATE_mclust,0.458095440915,0.378538788891,0.377299161637,0.384946612794,0.372340801409,0.378538788891,0.061367626061,0.112643678161,5,5,ok,frozen_canonical,,sparsity,0.250000000000,-0.250000000000
151670,sparsity_neg_0_25,sparsity_logit_shift,Leiden_unsupervised,0.153974067563,0.257800950440,0.255750913578,0.333255327044,0.210206753802,0.257800950440,0.080002227296,0.541379310345,5,8,ok,frozen_canonical,,sparsity,0.250000000000,-0.250000000000
151670,sparsity_pos_0_25,sparsity_logit_shift,GraphST,0.641301270695,0.605801523419,0.605158838425,0.563848759936,0.654499057414,0.605801523419,0.060349408671,0.002011494253,5,4,ok,frozen_canonical,,sparsity,0.250000000000,0.250000000000
151670,sparsity_pos_0_25,sparsity_logit_shift,STAGATE_mclust,0.281233001185,0.401497993285,0.400413742946,0.448687215091,0.363290132515,0.401497993285,0.061702060056,0.087643678161,5,5,ok,frozen_canonical,,sparsity,0.250000000000,0.250000000000
151670,sparsity_pos_0_25,sparsity_logit_shift,Leiden_unsupervised,0.192720362062,0.255948885530,0.253876371303,0.330981226013,0.208648880037,0.255948885530,0.079772672290,0.528160919540,5,8,ok,frozen_canonical,,sparsity,0.250000000000,0.250000000000
151670,sparsity_pos_0_50,sparsity_logit_shift,GraphST,0.313350542477,0.451794065335,0.450971034316,0.455804470815,0.447853615627,0.451794065335,0.060508478841,0.019540229885,5,4,ok,frozen_canonical,,sparsity,0.500000000000,0.500000000000
151670,sparsity_pos_0_50,sparsity_logit_shift,STAGATE_mclust,0.303222326368,0.423943456183,0.422896096139,0.472265176593,0.384592336750,0.423943456183,0.062251503916,0.088218390805,5,5,ok,frozen_canonical,,sparsity,0.500000000000,0.500000000000
151670,sparsity_pos_0_50,sparsity_logit_shift,Leiden_unsupervised,0.124109763031,0.213114088252,0.210999540793,0.285307268721,0.170078103630,0.213114088252,0.080556585339,0.654022988506,5,8,ok,frozen_canonical,,sparsity,0.500000000000,0.500000000000
151670,sparsity_pos_1,sparsity_logit_shift,GraphST,0.518290558202,0.457375733544,0.456770820835,0.413765673231,0.511261674021,0.457375733544,0.060359416477,0.006321839080,5,3,ok,frozen_canonical,,sparsity,1.000000000000,1.000000000000
151670,sparsity_pos_1,sparsity_logit_shift,STAGATE_mclust,0.325345032753,0.429609480366,0.428568290379,0.476661742721,0.391011891253,0.429609480366,0.061565182982,0.082183908046,5,5,ok,frozen_canonical,,sparsity,1.000000000000,1.000000000000
151670,sparsity_pos_1,sparsity_logit_shift,Leiden_unsupervised,0.101338834605,0.146102004728,0.144053160432,0.188028970682,0.119463798001,0.146102004728,0.079255075090,0.747701149425,5,7,ok,frozen_canonical,,sparsity,1.000000000000,1.000000000000
151676,mean_0_50,mean,GraphST,0.539019049340,0.636601387137,0.635561211274,0.635578869654,0.637627199968,0.636601387137,0.062409774552,0.016321772078,7,7,ok,frozen_canonical,,mean,0.500000000000,0.500000000000
151676,mean_0_50,mean,STAGATE_mclust,0.480272029943,0.626897371943,0.625815369050,0.618285451531,0.635752587068,0.626897371943,0.063300918983,0.048965316234,7,7,ok,frozen_canonical,,mean,0.500000000000,0.500000000000
151676,mean_0_50,mean,Leiden_unsupervised,0.241973416599,0.345824223618,0.344185203467,0.328570306229,0.364990649800,0.345824223618,0.071215243786,0.309530749053,7,6,ok,frozen_canonical,,mean,0.500000000000,0.500000000000
151676,mean_0_67,mean,GraphST,0.514198690428,0.630846597201,0.629787567935,0.628550442914,0.633159589136,0.630846597201,0.062660236391,0.019236374235,7,7,ok,frozen_canonical,,mean,0.670000000000,0.670000000000
151676,mean_0_67,mean,STAGATE_mclust,0.484141929086,0.610755207511,0.609635255840,0.607093432243,0.614461423929,0.610755207512,0.063175242041,0.053045759254,7,7,ok,frozen_canonical,,mean,0.670000000000,0.670000000000
151676,mean_0_67,mean,Leiden_unsupervised,0.211563230362,0.330509231781,0.328863718697,0.319790180806,0.341971788330,0.330509231781,0.071014678735,0.328475663072,7,6,ok,frozen_canonical,,mean,0.670000000000,0.670000000000
151676,mean_0_80,mean,GraphST,0.503481436199,0.626621917198,0.625548863231,0.623338049624,0.629940568139,0.626621917198,0.062390817414,0.019819294666,7,7,ok,frozen_canonical,,mean,0.800000000000,0.800000000000
151676,mean_0_80,mean,STAGATE_mclust,0.436817586918,0.584056788400,0.582866046140,0.583118708435,0.584997891461,0.584056788400,0.063533655877,0.049548236666,7,7,ok,frozen_canonical,,mean,0.800000000000,0.800000000000
151676,mean_0_80,mean,Leiden_unsupervised,0.262077813412,0.361300524392,0.359497389930,0.365460788605,0.357233911762,0.361300524392,0.073160963393,0.388225007287,7,7,ok,frozen_canonical,,mean,0.800000000000,0.800000000000
151676,mean_1_25,mean,GraphST,0.444068336461,0.600932670625,0.599789939706,0.599652053603,0.602218769126,0.600932670625,0.062449205236,0.013407169921,7,7,ok,frozen_canonical,,mean,1.250000000000,1.250000000000
151676,mean_1_25,mean,STAGATE_mclust,0.477360506606,0.606865676113,0.605727892279,0.600258755946,0.613619656868,0.606865676113,0.063663374937,0.047216554940,7,7,ok,frozen_canonical,,mean,1.250000000000,1.250000000000
151676,mean_1_25,mean,Leiden_unsupervised,0.262183150921,0.352960181048,0.351109114401,0.352748831300,0.353171784209,0.352960181048,0.072351467359,0.349752258817,7,7,ok,frozen_canonical,,mean,1.250000000000,1.250000000000
151676,mean_1_50,mean,GraphST,0.443715933245,0.601694907072,0.600552331916,0.599397599468,0.604009892183,0.601694907072,0.062374734405,0.013698630137,7,7,ok,frozen_canonical,,mean,1.500000000000,1.500000000000
